X,Y,Z
4294632.80502319,-2494328.48229349,12428
4294632.80502319,-2493603.29247269,12387
4294632.80502319,-2492878.10265188,12346
4294632.80502319,-2492152.91283107,12259
4294632.80502319,-2491427.72301027,12202
4294632.80502319,-2490702.36720415,12163
4294632.80502319,-2489977.17738334,12125
4294632.80502319,-2429785.59232983,12151
4294632.80502319,-2429060.40250902,12439
4294632.80502319,-2428335.21268822,12609
4294632.80502319,-2427610.02286741,12684
4294632.80502319,-2426884.8330466,12748
4294632.80502319,-2426159.6432258,12754
4294632.80502319,-2425434.28741968,12784
4294632.80502319,-2424709.09759887,12792
4294632.80502319,-2423983.90777807,12731
4294632.80502319,-2423258.71795726,12670
4294632.80502319,-2422533.52813645,12512
4294632.80502319,-2421808.33831565,12263
4294632.80502319,-2421083.14849484,12119
4294632.80502319,-2420357.95867403,12025
4293705.36483765,-2504771.77812406,12104
4293705.36483765,-2504046.50419499,12167
4293705.36483765,-2503321.23026591,12284
4293705.36483765,-2502595.95633683,12383
4293705.36483765,-2501870.51640319,12541
4293705.36483765,-2501145.24247411,12721
4293705.36483765,-2500419.96854503,12867
4293705.36483765,-2499694.69461595,12926
4293705.36483765,-2498969.42068687,12903
4293705.36483765,-2498244.1467578,12771
4293705.36483765,-2497518.87282872,12690
4293705.36483765,-2496793.59889964,12607
4293705.36483765,-2496068.32497056,12520
4293705.36483765,-2495343.05104148,12463
4293705.36483765,-2494617.7771124,12405
4293705.36483765,-2493892.50318332,12357
4293705.36483765,-2493167.22925425,12311
4293705.36483765,-2492441.95532517,12260
4293705.36483765,-2491716.68139609,12197
4293705.36483765,-2490991.24146245,12133
4293705.36483765,-2490265.96753337,12079
4293705.36483765,-2429342.12746797,12068
4293705.36483765,-2428616.85353889,12312
4293705.36483765,-2427891.57960981,12525
4293705.36483765,-2427166.30568073,12571
4293705.36483765,-2426441.03175165,12658
4293705.36483765,-2425715.59181801,12596
4293705.36483765,-2424990.31788894,12691
4293705.36483765,-2424265.04395986,12663
4293705.36483765,-2423539.77003078,12612
4293705.36483765,-2422814.4961017,12594
4293705.36483765,-2422089.22217262,12560
4293705.36483765,-2421363.94824354,12515
4293705.36483765,-2420638.67431446,12441
4293705.36483765,-2419913.40038539,12336
4293705.36483765,-2419188.12645631,12120
4292777.5,-2503611.61436074,12055
4292777.5,-2502886.25630022,12308
4292777.5,-2502160.73221589,12443
4292777.5,-2501435.37415537,12568
4292777.5,-2500710.01609486,12679
4292777.5,-2499984.65803434,12742
4292777.5,-2499259.29997382,12762
4292777.5,-2498533.94191331,12716
4292777.5,-2497808.58385279,12649
4292777.5,-2497083.22579228,12543
4292777.5,-2496357.86773176,12433
4292777.5,-2495632.50967124,12389
4292777.5,-2494907.15161073,12350
4292777.5,-2494181.79355021,12334
4292777.5,-2493456.4354897,12288
4292777.5,-2492731.07742918,12223
4292777.5,-2492005.71936866,12173
4292777.5,-2491280.19528433,12148
4292777.5,-2490554.83722381,12043
4292777.5,-2478223.58417123,12024
4292777.5,-2473146.07774761,12002
4292777.5,-2428173.21390036,12001
4292777.5,-2427447.85583984,12140
4292777.5,-2426722.49777932,12400
4292777.5,-2425996.97369499,12386
4292777.5,-2425271.61563447,12450
4292777.5,-2424546.25757396,12595
4292777.5,-2423820.89951344,12562
4292777.5,-2423095.54145293,12540
4292777.5,-2422370.18339241,12519
4292777.5,-2421644.82533189,12497
4292777.5,-2420919.46727138,12501
4292777.5,-2420194.10921086,12441
4292777.5,-2419468.75115035,12365
4292777.5,-2418743.39308983,12274
4292777.5,-2418018.03502931,12159
4292777.5,-2417292.6769688,12018
4291849.63516235,-2503176.50329497,12179
4291849.63516235,-2502450.89507529,12351
4291849.63516235,-2501725.45289869,12438
4291849.63516235,-2501000.01072209,12509
4291849.63516235,-2500274.56854549,12584
4291849.63516235,-2499549.12636888,12580
4291849.63516235,-2498823.68419228,12605
4291849.63516235,-2498098.24201568,12574
4291849.63516235,-2497372.79983908,12506
4291849.63516235,-2496647.35766247,12414
4291849.63516235,-2495921.91548587,12321
4291849.63516235,-2495196.47330927,12223
4291849.63516235,-2494471.03113267,12166
4291849.63516235,-2493745.58895606,12146
4291849.63516235,-2493020.14677946,12148
4291849.63516235,-2492294.70460286,12137
4291849.63516235,-2491569.09638318,12081
4291849.63516235,-2490843.65420658,12023
4291849.63516235,-2479961.85551447,12007
4291849.63516235,-2479236.41333787,12023
4291849.63516235,-2478510.97116127,12063
4291849.63516235,-2477785.52898466,12044
4291849.63516235,-2477060.08680806,12041
4291849.63516235,-2474883.76027825,12024
4291849.63516235,-2474158.31810165,12034
4291849.63516235,-2473432.87592505,12042
4291849.63516235,-2472707.43374845,12043
4291849.63516235,-2426278.30423053,12018
4291849.63516235,-2425552.86205393,12245
4291849.63516235,-2424827.41987732,12479
4291849.63516235,-2424101.97770072,12503
4291849.63516235,-2423376.53552412,12473
4291849.63516235,-2422651.09334752,12451
4291849.63516235,-2421925.65117091,12409
4291849.63516235,-2421200.20899431,12384
4291849.63516235,-2420474.76681771,12376
4291849.63516235,-2419749.32464111,12346
4291849.63516235,-2419023.8824645,12310
4291849.63516235,-2418298.4402879,12252
4291849.63516235,-2417572.9981113,12161
4291849.63516235,-2416847.5559347,12070
4291849.63516235,-2415396.50553842,12010
4290922.19497681,-2502740.87221397,12242
4290922.19497681,-2502015.34597512,12325
4290922.19497681,-2501289.81973627,12386
4290922.19497681,-2500564.29349742,12427
4290922.19497681,-2499838.76725857,12433
4290922.19497681,-2499113.24101972,12423
4290922.19497681,-2498387.71478087,12403
4290922.19497681,-2497662.18854202,12339
4290922.19497681,-2496936.66230317,12281
4290922.19497681,-2496211.13606432,12239
4290922.19497681,-2495485.60982547,12173
4290922.19497681,-2494760.08358662,12143
4290922.19497681,-2494034.55734777,12151
